date,calsim_node,value,location,units,calsim_run
1922-01-31,C400,14493.779415375253,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-02-28,C400,28590.31914563711,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-03-31,C400,23144.555563109778,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-04-30,C400,24659.17207743021,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-05-31,C400,53097.593997283686,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-06-30,C400,33096.18728367774,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-07-31,C400,17979.162384599065,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-08-31,C400,17424.99426788075,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-09-30,C400,21366.028423838547,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-10-31,C400,12798.153512038012,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-11-30,C400,14101.654687006574,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1922-12-31,C400,28077.59791007238,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-01-31,C400,24536.221337572093,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-02-28,C400,18521.800770261983,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-03-31,C400,10953.639308430153,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-04-30,C400,23213.59844401263,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-05-31,C400,17555.590846318617,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-06-30,C400,11470.093927166137,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-07-31,C400,19276.89189107861,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-08-31,C400,14440.415542812714,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-09-30,C400,11873.84808417494,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-10-31,C400,9078.893973901326,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-11-30,C400,9409.91702021854,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1923-12-31,C400,9878.235527400044,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-01-31,C400,11993.253736227558,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-02-29,C400,17565.7556691886,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-03-31,C400,10475.896202375314,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-04-30,C400,8109.254219286125,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-05-31,C400,7485.414827410796,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-06-30,C400,8051.02194832,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-07-31,C400,8135.027483004342,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-08-31,C400,7667.414028241327,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-09-30,C400,5552.798648837226,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-10-31,C400,6881.574849600597,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-11-30,C400,7027.319806651502,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1924-12-31,C400,12622.032553392797,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-01-31,C400,11606.821712744431,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-02-28,C400,49045.882991032195,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-03-31,C400,17048.036934805044,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-04-30,C400,24318.209009224876,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-05-31,C400,15084.77302896887,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-06-30,C400,10398.34062058135,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-07-31,C400,16039.923878887024,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-08-31,C400,8616.04339081764,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-09-30,C400,9717.426404483103,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-10-31,C400,8125.533534595329,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-11-30,C400,8815.883636054416,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1925-12-31,C400,9558.671304848334,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-01-31,C400,17182.188408759874,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-02-28,C400,37689.16573304523,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-03-31,C400,15886.890298556435,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-04-30,C400,20303.617516675575,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-05-31,C400,14117.07427965092,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-06-30,C400,10716.941910737856,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-07-31,C400,16919.963133170135,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-08-31,C400,7425.601579251507,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-09-30,C400,8533.441063704107,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-10-31,C400,6795.442302875591,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-11-30,C400,20251.399109187765,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1926-12-31,C400,22707.226834978057,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-01-31,C400,31304.983674936946,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-02-28,C400,74710.7612959073,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-03-31,C400,40128.5222178895,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-04-30,C400,45651.227386692735,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-05-31,C400,25889.315016785928,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-06-30,C400,17895.839058717556,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-07-31,C400,21653.17581055311,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-08-31,C400,16650.104381824494,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-09-30,C400,20776.44769194719,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-10-31,C400,12196.10451664171,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-11-30,C400,14928.491012424032,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1927-12-31,C400,14923.384509182797,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-01-31,C400,21526.157883060958,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-02-29,C400,23852.7196925777,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-03-31,C400,67987.02455282761,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-04-30,C400,26099.642602775388,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-05-31,C400,12089.279963382582,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-06-30,C400,14925.717742510125,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-07-31,C400,24043.766384919072,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-08-31,C400,17801.993060053574,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-09-30,C400,22455.62613571918,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-10-31,C400,10189.449400509407,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-11-30,C400,11474.347307596203,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1928-12-31,C400,14497.989952013244,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-01-31,C400,12150.482998662492,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-02-28,C400,18430.741487175583,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-03-31,C400,11553.628114291501,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-04-30,C400,10160.157909194355,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-05-31,C400,10234.09844995253,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-06-30,C400,10243.028608502726,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-07-31,C400,8826.245075935032,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-08-31,C400,6888.838062444745,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-09-30,C400,6061.6178819270135,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-10-31,C400,6508.391966145237,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-11-30,C400,6255.235375186869,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1929-12-31,C400,17521.210047497883,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-01-31,C400,21259.05927056158,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-02-28,C400,20147.89227866367,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-03-31,C400,29160.65870049125,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-04-30,C400,13438.06508297235,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-05-31,C400,9870.915638312119,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-06-30,C400,14659.364865975062,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-07-31,C400,17455.99679304324,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-08-31,C400,9146.27097606245,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-09-30,C400,8539.99950280728,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-10-31,C400,6738.048727454356,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-11-30,C400,6917.33206399962,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1930-12-31,C400,8210.298757032915,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-01-31,C400,12954.409586775335,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-02-28,C400,13449.26738946429,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-03-31,C400,8503.493569016304,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-04-30,C400,10291.918058207699,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-05-31,C400,7241.3138014432225,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-06-30,C400,7696.993848676618,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-07-31,C400,10047.977932951666,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-08-31,C400,7558.625159946724,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-09-30,C400,5380.036171814074,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-10-31,C400,6367.409306931713,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-11-30,C400,6110.580734722038,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1931-12-31,C400,19286.490719457495,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-01-31,C400,19487.849691964664,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-02-29,C400,18151.96622460775,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-03-31,C400,12161.361441599687,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-04-30,C400,11255.099157314437,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-05-31,C400,15095.274148772582,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-06-30,C400,14007.611778422825,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-07-31,C400,10310.66151608616,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-08-31,C400,9226.695742343894,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-09-30,C400,9955.552501946702,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-10-31,C400,6954.231900577171,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-11-30,C400,6738.562739740751,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1932-12-31,C400,9843.336446814208,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-01-31,C400,14229.24635770226,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-02-28,C400,14632.016153065295,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-03-31,C400,14564.863700888593,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-04-30,C400,12310.820299449968,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-05-31,C400,8818.904218540823,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-06-30,C400,10569.701541156704,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-07-31,C400,8386.028370428183,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-08-31,C400,8946.134258124575,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-09-30,C400,6207.502778194081,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-10-31,C400,6665.316783953513,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-11-30,C400,5980.303151829451,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1933-12-31,C400,14486.06277369559,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-01-31,C400,18748.112695398162,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-02-28,C400,17943.040627876904,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-03-31,C400,12052.651936794542,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-04-30,C400,12107.521484010693,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-05-31,C400,10954.244724927365,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-06-30,C400,10997.696548236634,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-07-31,C400,8596.137703712804,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-08-31,C400,9733.33189793514,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-09-30,C400,5868.640707211701,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-10-31,C400,6607.45785597758,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-11-30,C400,11096.847195358267,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1934-12-31,C400,9915.33056023124,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-01-31,C400,25689.488632669832,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-02-28,C400,14556.082292789164,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-03-31,C400,25761.70900241317,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-04-30,C400,43698.76303333015,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-05-31,C400,21205.378913984554,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-06-30,C400,14043.186798621808,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-07-31,C400,18836.186898436,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-08-31,C400,14330.285818545655,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-09-30,C400,12123.910799696667,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-10-31,C400,8377.405964725309,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-11-30,C400,8565.629262475048,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1935-12-31,C400,11248.75622502409,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-01-31,C400,34097.72334240306,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-02-29,C400,59668.489547987345,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-03-31,C400,26943.07146918136,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-04-30,C400,22930.350637150917,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-05-31,C400,15753.9680074483,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-06-30,C400,13659.51342192011,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-07-31,C400,19442.9018536241,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-08-31,C400,14983.386186461094,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-09-30,C400,14622.234663628431,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-10-31,C400,12513.477507678705,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-11-30,C400,9071.3480701714725,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1936-12-31,C400,11643.757241612375,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-01-31,C400,13240.221639373643,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-02-28,C400,32606.887537058574,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-03-31,C400,32929.834226165105,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-04-30,C400,23970.455169115525,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-05-31,C400,15687.141511871654,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-06-30,C400,14625.606049803435,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-07-31,C400,15700.186008440049,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-08-31,C400,12596.382150595515,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-09-30,C400,9614.033359137551,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-10-31,C400,8859.847372180178,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-11-30,C400,26523.55556198865,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1937-12-31,C400,55353.872997300954,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-01-31,C400,26406.891749009694,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-02-28,C400,72522.4705918805,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-03-31,C400,71039.14937641943,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-04-30,C400,56564.73309310046,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-05-31,C400,53746.06814055548,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-06-30,C400,33721.99961464072,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-07-31,C400,14731.378606012744,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-08-31,C400,17837.409445426016,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-09-30,C400,21728.129554340634,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-10-31,C400,15395.764155725274,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-11-30,C400,13594.563538366809,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1938-12-31,C400,13021.663479607685,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-01-31,C400,10197.447646284008,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-02-28,C400,13408.281948321863,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-03-31,C400,10212.084110501492,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-04-30,C400,11686.388340830685,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-05-31,C400,12436.88945482773,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-06-30,C400,12350.537011597171,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-07-31,C400,18527.395060077368,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-08-31,C400,9602.531757974886,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-09-30,C400,8782.094048655334,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-10-31,C400,7914.920662967166,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-11-30,C400,6841.023873812987,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1939-12-31,C400,9397.967285938226,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-01-31,C400,28022.302334614007,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-02-29,C400,51609.381562772774,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-03-31,C400,66950.93725424209,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-04-30,C400,56687.91358261177,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-05-31,C400,15980.837787327668,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-06-30,C400,13239.929772785385,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-07-31,C400,24335.778889040368,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-08-31,C400,15828.154081184846,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-09-30,C400,21475.240916269686,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-10-31,C400,10499.401176269044,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-11-30,C400,11812.605471957533,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1940-12-31,C400,31891.36419895829,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-01-31,C400,60870.04094066556,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-02-28,C400,64282.22080538928,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-03-31,C400,60668.434413468756,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-04-30,C400,51261.86221460141,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-05-31,C400,40891.47648430352,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-06-30,C400,15889.73229125063,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-07-31,C400,17327.16655981372,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-08-31,C400,16459.658763553976,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-09-30,C400,22240.338034650853,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-10-31,C400,13970.797430598768,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-11-30,C400,13489.491581802748,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1941-12-31,C400,41282.92984481109,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-01-31,C400,55785.7731103429,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-02-28,C400,67912.2322079627,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-03-31,C400,21069.0838465222,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-04-30,C400,42433.51504125418,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-05-31,C400,34969.05434410571,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-06-30,C400,23276.60593328529,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-07-31,C400,16015.308226570933,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-08-31,C400,17462.08659403176,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-09-30,C400,21427.804214355485,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-10-31,C400,14293.226332162649,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-11-30,C400,13621.560180328637,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1942-12-31,C400,21932.980060829686,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-01-31,C400,55567.693825824725,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-02-28,C400,46119.6770138676,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-03-31,C400,55269.1325134231,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-04-30,C400,28410.25099676057,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-05-31,C400,17057.620768366913,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-06-30,C400,11556.108787465082,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-07-31,C400,24560.511694220088,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-08-31,C400,13537.36119778686,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-09-30,C400,21727.586482079107,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-10-31,C400,11407.555878644283,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-11-30,C400,14108.242212923446,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1943-12-31,C400,13525.020701227731,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-01-31,C400,13511.665860057414,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-02-29,C400,25849.999207000565,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-03-31,C400,19057.71025665261,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-04-30,C400,8671.109190651934,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-05-31,C400,10294.024577344477,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-06-30,C400,15014.78035626362,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-07-31,C400,18832.459968291427,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-08-31,C400,9596.646950499138,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-09-30,C400,9371.086274074813,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-10-31,C400,6956.186681365818,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-11-30,C400,12514.74292926719,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1944-12-31,C400,17399.963515286,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-01-31,C400,12840.15868482165,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-02-28,C400,45644.68210311644,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-03-31,C400,19835.179700436493,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-04-30,C400,12194.220511369736,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-05-31,C400,15111.480604965851,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-06-30,C400,12854.846347929244,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-07-31,C400,19347.4909496748,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-08-31,C400,15071.753316228102,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-09-30,C400,10233.718992927854,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-10-31,C400,9852.778758301285,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-11-30,C400,17155.73175711865,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1945-12-31,C400,50199.5947473326,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-01-31,C400,41697.430973479284,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-02-28,C400,18149.504405460782,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-03-31,C400,14418.234542041257,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-04-30,C400,15009.367643181156,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-05-31,C400,14296.98143295055,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-06-30,C400,14831.375418611256,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-07-31,C400,20982.426693147496,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-08-31,C400,16358.22376171847,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-09-30,C400,14583.78664863245,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-10-31,C400,10430.587121176064,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-11-30,C400,10557.665033273996,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1946-12-31,C400,15174.814459633912,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1947-01-31,C400,10537.541571535856,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1947-02-28,C400,20206.523563034334,Freeport Flows,cfs,2019 BiOp & 2020 ITP
1947-03-31,C400,19029.607446787308,Freeport Flows,cfs,2019 BiOp & 2020 ITP
